0,1,2,3,4,5,6
0.0008328269833470631,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00021831654907734232,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0007453763007672403,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00014455423145682,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0008442220455782737,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0013765569860289476,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004565697156086788
